"filename", "language", "C++", "JSON with Comments", "JSON", "CMake", "log", "C", "CMake Cache", "comment", "blank", "total"
"/home/liuchen/项目/mymuduo/build/.cmake/api/v1/reply/target-mymuduo-Debug-6d97d47ef22e499cd0cf.json", "JSON", 0, 0, 221, 0, 0, 0, 0, 0, 1, 222
"/home/liuchen/项目/mymuduo/build/.cmake/api/v1/reply/toolchains-v1-77b1fedc25d3af5713c5.json", "JSON", 0, 0, 113, 0, 0, 0, 0, 0, 1, 114
"/home/liuchen/项目/mymuduo/build/CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 299, 0, 66, 365
"/home/liuchen/项目/mymuduo/build/CMakeFiles/3.25.0-rc3/CMakeCCompiler.cmake", "CMake", 0, 0, 0, 55, 0, 0, 0, 0, 18, 73
"/home/liuchen/项目/mymuduo/build/CMakeFiles/3.25.0-rc3/CMakeCXXCompiler.cmake", "CMake", 0, 0, 0, 64, 0, 0, 0, 0, 20, 84
"/home/liuchen/项目/mymuduo/build/CMakeFiles/3.25.0-rc3/CMakeSystem.cmake", "CMake", 0, 0, 0, 10, 0, 0, 0, 0, 6, 16
"/home/liuchen/项目/mymuduo/build/CMakeFiles/3.25.0-rc3/CompilerIdC/CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 661, 0, 61, 147, 869
"/home/liuchen/项目/mymuduo/build/CMakeFiles/3.25.0-rc3/CompilerIdCXX/CMakeCXXCompilerId.cpp", "C++", 650, 0, 0, 0, 0, 0, 0, 63, 145, 858
"/home/liuchen/项目/mymuduo/build/CMakeFiles/CMakeOutput.log", "log", 0, 0, 0, 0, 349, 0, 0, 0, 27, 376
"/home/liuchen/项目/mymuduo/build/cmake_install.cmake", "CMake", 0, 0, 0, 46, 0, 0, 0, 0, 9, 55
"/home/liuchen/项目/mymuduo/build/compile_commands.json", "JSON", 0, 0, 87, 0, 0, 0, 0, 0, 0, 87
"/home/liuchen/项目/mymuduo/mymuduo.code-workspace", "JSON with Comments", 0, 38, 0, 0, 0, 0, 0, 0, 0, 38
"/home/liuchen/项目/mymuduo/noncopyable.h", "C++", 13, 0, 0, 0, 0, 0, 0, 4, 2, 19
"/home/liuchen/项目/mymuduo/testmuduo/muduo_server.cpp", "C++", 59, 0, 0, 0, 0, 0, 0, 14, 6, 79
"Total", "-", -10123, 38, 1967, 175, 349, 661, 299, -1438, -1925, -9997
